"bin bottom",azimuth,altitude,"distance (m)",latitude,longitude,"elevation (m amsl)"
317.75,317.860187,1.023883,46262.362870,37.541667,-118.634444,2184.000000
317.875,317.988553,1.035303,46376.698266,37.543056,-118.634444,2196.000000
318,318.107191,1.046530,46373.190024,37.543611,-118.633611,2205.000000
318.125,318.248414,1.054547,46353.389532,37.544167,-118.632500,2211.000000
318.25,318.321929,1.057352,46382.938485,37.544722,-118.632222,2214.000000
318.375,318.392555,1.053945,46373.067415,37.545000,-118.631667,2211.000000
318.5,318.511231,1.047860,46369.890290,37.545556,-118.630833,2206.000000
318.625,318.649603,1.036922,47754.555147,37.555556,-118.640278,2231.000000
318.75,318.794122,1.035201,47853.783040,37.556944,-118.640000,2232.000000
318.875,318.949316,1.031280,46139.198810,37.546111,-118.626111,2187.000000
319,319.106998,1.032215,46396.705145,37.548611,-118.626944,2194.000000
319.125,319.129859,1.032698,46380.571360,37.548611,-118.626667,2194.000000
319.25,319.358644,1.027372,45730.558460,37.545278,-118.620278,2174.000000
319.375,319.381929,1.027857,45714.506735,37.545278,-118.620000,2174.000000
319.5,319.500483,1.016547,45673.499468,37.545556,-118.618889,2164.000000
319.625,319.638617,1.009829,46066.269486,37.548889,-118.620833,2168.000000
319.75,319.853794,0.996029,48469.063530,37.566389,-118.636944,2214.000000
319.875,319.9923,0.998987,48531.489080,37.567500,-118.636389,2218.000000
320,320.11895,1.002546,48239.476242,37.566111,-118.633333,2214.000000
320.125,320.239008,1.005229,48436.467215,37.568056,-118.633889,2221.000000
320.25,320.368495,1.018384,48184.541834,37.566944,-118.631111,2226.000000
320.375,320.391982,1.016512,48208.193628,37.567222,-118.631111,2225.000000
320.5,320.505415,1.005900,47246.471276,37.561111,-118.623333,2193.000000
320.625,320.718395,1.002265,48540.411987,37.571111,-118.631111,2221.000000
320.75,320.75198,1.001057,45560.469003,37.550556,-118.609444,2149.000000
320.875,320.875296,0.995903,48431.147834,37.571111,-118.629167,2213.000000
321,321.061145,0.997774,48740.603653,37.574167,-118.630000,2222.000000
321.125,321.194476,1.000206,48529.496476,37.573333,-118.627500,2219.000000
321.25,321.262454,0.998040,48522.541135,37.573611,-118.626944,2217.000000
321.375,321.377666,0.985523,48800.052357,37.576111,-118.628056,2213.000000
321.5,321.622931,1.006976,46581.277261,37.561667,-118.610556,2178.000000
321.625,321.693794,1.023270,46653.991144,37.562500,-118.610556,2193.000000
321.75,321.860618,1.023500,46231.721529,37.560278,-118.606389,2183.000000
321.875,321.976813,1.026526,46668.313003,37.563889,-118.608611,2196.000000
322,322.115848,1.029705,46932.224437,37.566389,-118.609444,2205.000000
322.125,322.182466,1.035172,47281.218435,37.569167,-118.611389,2218.000000
322.25,322.32284,1.041537,47230.178516,37.569444,-118.610000,2222.000000
322.375,322.392843,1.040495,47224.391951,37.569722,-118.609444,2221.000000
322.5,322.599112,1.041188,47404.659536,37.571944,-118.609167,2226.000000
322.625,322.646164,1.039659,47374.680531,37.571944,-118.608611,2224.000000
322.75,322.853734,1.043834,47437.509138,37.573333,-118.607500,2229.000000
322.875,322.922457,1.044024,47471.705879,37.573889,-118.607222,2230.000000
323,323.015781,1.042203,47451.667616,37.574167,-118.606389,2228.000000
323.125,323.137522,1.038243,76395.691255,37.782500,-118.803333,2991.000000
323.25,323.261965,1.026998,47722.166313,37.577222,-118.606389,2222.000000
323.375,323.465833,1.052385,75141.393662,37.775833,-118.790833,2974.000000
323.5,323.597829,1.079363,75128.605805,37.776667,-118.789167,3009.000000
323.625,323.729871,1.085757,75115.424804,37.777500,-118.787500,3017.000000
323.75,323.865104,1.090193,74984.449013,37.777500,-118.785000,3019.000000
323.875,323.997446,1.111096,74972.659582,37.778333,-118.783333,3046.000000
324,324.09155,1.129513,74768.363475,37.777500,-118.780833,3064.000000
324.125,324.228053,1.157036,74639.452045,37.777500,-118.778333,3096.000000
324.25,324.365035,1.173881,74510.545888,37.777500,-118.775833,3114.000000
324.375,324.410802,1.174123,74467.454476,37.777500,-118.775000,3113.000000
324.5,324.515158,1.166718,74026.874051,37.775000,-118.770833,3090.000000
324.625,324.64487,1.165741,74134.271905,37.776667,-118.770000,3092.000000
324.75,324.751193,1.150267,74831.692892,37.782500,-118.773333,3093.000000
324.875,324.92014,1.149086,75015.236312,37.785000,-118.772500,3097.000000
325,325.006775,1.148324,75048.238150,37.785833,-118.771667,3097.000000
325.125,325.139162,1.140136,75038.779936,37.786667,-118.770000,3086.000000
325.25,325.266217,1.124676,75147.417844,37.788333,-118.769167,3069.000000
325.375,325.38275,1.113116,72669.449338,37.770833,-118.751667,2981.000000
325.5,325.525518,1.108913,72543.375057,37.770833,-118.749167,2972.000000
325.625,325.734449,1.112422,42301.800364,37.547778,-118.552778,2155.000000
325.75,325.758056,1.114263,42327.284817,37.548056,-118.552778,2157.000000
325.875,325.996608,1.112340,42542.817623,37.550556,-118.552500,2161.000000
326,326.066474,1.119156,42619.556654,37.551389,-118.552500,2168.000000
326.125,326.144404,1.109813,42617.426137,37.551667,-118.551944,2161.000000
326.25,326.268595,1.088011,42666.342527,37.552500,-118.551389,2146.000000
326.375,326.467998,1.098546,68503.215451,37.746667,-118.712500,2843.000000
326.5,326.613227,1.160523,68500.802777,37.747500,-118.710833,2917.000000
326.625,326.66443,1.169892,68460.440361,37.747500,-118.710000,2927.000000
326.75,326.874636,1.188412,70845.277961,37.766667,-118.722500,3021.000000
326.875,326.981888,1.256242,68102.855043,37.746667,-118.704167,3019.000000
327,327.076256,1.315778,68142.312056,37.747500,-118.703333,3091.000000
327.125,327.2223,1.331818,68140.190396,37.748333,-118.701667,3110.000000
327.25,327.358734,1.373140,68257.206162,37.750000,-118.700833,3163.000000
327.375,327.493132,1.404523,70137.226627,37.765000,-118.710833,3264.000000
327.5,327.594205,1.455767,70059.975127,37.765000,-118.709167,3324.000000
327.625,327.736254,1.467240,70059.296722,37.765833,-118.707500,3338.000000
327.75,327.837718,1.482594,69981.041585,37.765833,-118.705833,3354.000000
327.875,327.979931,1.504695,69981.587246,37.766667,-118.704167,3381.000000
328,328.030829,1.494379,69941.901985,37.766667,-118.703333,3367.000000
328.125,328.128268,1.479654,70959.891385,37.775000,-118.708333,3385.000000
328.25,328.326396,1.453488,69823.393194,37.767500,-118.699167,3313.000000
328.375,328.377603,1.448852,69784.347875,37.767500,-118.698333,3306.000000
328.5,328.508883,1.410252,69901.327703,37.769167,-118.697500,3263.000000
328.625,328.724219,1.361966,65827.554274,37.739167,-118.670833,3070.000000
328.75,328.766278,1.380578,65907.224267,37.740000,-118.670833,3094.000000
328.875,328.904545,1.345058,66025.605404,37.741667,-118.670000,3057.000000
329,329.000735,1.309234,66065.198221,37.742500,-118.669167,3017.000000
329.125,329.24732,1.324580,64634.462346,37.732778,-118.658056,2989.000000
329.25,329.36861,1.379799,64626.500957,37.733333,-118.656667,3051.000000
329.375,329.466587,1.406918,64669.393626,37.734167,-118.655833,3083.000000
329.5,329.522588,1.408911,64631.893108,37.734167,-118.655000,3084.000000
329.625,329.634786,1.365884,64555.294993,37.734167,-118.653333,3033.000000
329.75,329.7743,1.353505,64677.005942,37.735833,-118.652500,3023.000000
329.875,329.886706,1.346772,64602.353472,37.735833,-118.650833,3013.000000
330,330.014428,1.323793,64410.348808,37.735000,-118.648333,2981.000000
330.125,330.195025,1.326412,65789.871743,37.746667,-118.654167,3028.000000
330.25,330.250473,1.323953,65753.017738,37.746667,-118.653333,3024.000000
330.375,330.386287,1.290950,65875.644155,37.748333,-118.652500,2990.000000
330.5,330.512946,1.254298,65684.429194,37.747500,-118.650000,2942.000000
330.625,330.648396,1.237907,65808.408941,37.749167,-118.649167,2927.000000
330.75,330.759818,1.225889,65735.543572,37.749167,-118.647500,2911.000000
330.875,330.88091,1.197976,65231.514652,37.745833,-118.643333,2864.000000
331,331.027032,1.180387,64925.649924,37.744167,-118.640000,2835.000000
331.125,331.185578,1.184328,65249.307388,37.747500,-118.640000,2849.000000
331.25,331.281376,1.172628,65294.267927,37.748333,-118.639167,2837.000000
331.375,331.472568,1.145758,65384.628578,37.750000,-118.637500,2809.000000
331.5,331.529061,1.145772,65349.314308,37.750000,-118.636667,2808.000000
331.625,331.642229,1.110702,65277.709502,37.750000,-118.635000,2766.000000
331.75,331.851091,1.112163,65254.032133,37.750833,-118.632500,2767.000000
331.875,331.946404,1.125917,65301.122235,37.751667,-118.631667,2784.000000
332,332.003222,1.122397,65266.230349,37.751667,-118.630833,2779.000000
332.125,332.192859,1.114689,65045.789284,37.750833,-118.627500,2764.000000
332.25,332.250034,1.104974,65010.977957,37.750833,-118.626667,2752.000000
332.375,332.486039,1.120821,56401.193548,37.683333,-118.578611,2531.000000
332.5,332.544704,1.129833,56405.998545,37.683611,-118.578056,2540.000000
332.625,332.625434,1.107677,56398.663074,37.683889,-118.577222,2518.000000
332.75,332.870977,1.113999,56759.639673,37.687778,-118.576667,2534.000000
332.875,332.899522,1.117540,56814.576013,37.688333,-118.576667,2539.000000
333,333.121215,1.103099,57567.603110,37.695278,-118.578333,2545.000000
333.125,333.214293,1.117435,57589.576276,37.695833,-118.577500,2560.000000
333.25,333.305746,1.124492,58096.557473,37.700278,-118.579167,2581.000000
333.375,333.378334,1.115579,58024.500643,37.700000,-118.578056,2570.000000
333.5,333.508103,1.092657,57957.683038,37.700000,-118.576389,2545.000000
333.625,333.645932,1.057617,56369.621796,37.687778,-118.566944,2468.000000
333.75,333.874759,1.072986,56327.136688,37.688333,-118.564444,2482.000000
333.875,333.997259,1.097295,56405.973031,37.689444,-118.563611,2508.000000
334,334.064341,1.104271,56373.755677,37.689444,-118.562778,2514.000000
334.125,334.145264,1.092202,56368.826433,37.689722,-118.561944,2502.000000
334.25,334.257325,1.078401,56314.778566,37.689722,-118.560556,2487.000000
334.375,334.392082,1.067905,56250.373478,37.689722,-118.558889,2475.000000
334.5,334.504614,1.046903,56196.625027,37.689722,-118.557500,2453.000000
334.625,334.626359,1.007457,56104.226854,37.689444,-118.555833,2412.000000
334.75,334.760756,1.006696,54094.784971,37.673611,-118.544722,2361.000000
334.875,334.994747,0.973224,54160.167217,37.675000,-118.542778,2331.000000
335,335.120486,0.993331,54241.190542,37.676111,-118.541944,2352.000000
335.125,335.24189,1.030956,54256.620602,37.676667,-118.540833,2388.000000
335.25,335.251656,1.030925,54218.309513,37.676389,-118.540556,2387.000000
335.375,335.404133,1.015672,54355.049508,37.678056,-118.539722,2376.000000
335.5,335.511648,1.002311,54341.773040,37.678333,-118.538611,2363.000000
335.625,335.743768,1.001302,53936.453040,37.675833,-118.534444,2352.000000
335.75,335.777691,1.005763,53888.208316,37.675556,-118.533889,2355.000000
335.875,335.886228,1.000770,53875.807784,37.675833,-118.532778,2350.000000
336,336.008235,0.973774,53891.235157,37.676389,-118.531667,2325.000000
336.125,336.133054,0.965276,53973.687270,37.677500,-118.530833,2319.000000
336.25,336.257488,0.927126,54055.715791,37.678611,-118.530000,2285.000000
336.375,336.402464,0.910354,61848.790878,37.743333,-118.564167,2454.000000
336.5,336.527185,0.879234,61788.866026,37.743333,-118.562500,2419.000000
336.625,336.652146,0.856399,61729.470647,37.743333,-118.560833,2393.000000
336.75,336.850773,0.854331,62039.929114,37.746667,-118.560000,2398.000000
336.875,336.941794,0.875921,61897.396765,37.745833,-118.558333,2418.000000
337,337.004329,0.868221,61868.249744,37.745833,-118.557500,2409.000000
337.125,337.134014,0.844824,62009.080004,37.747500,-118.556667,2387.000000
337.25,337.263105,0.842722,62150.780431,37.749167,-118.555833,2388.000000
337.375,337.388015,0.814416,62093.007858,37.749167,-118.554167,2356.000000
337.5,337.55217,0.789070,62519.294921,37.753333,-118.554167,2338.000000
337.625,337.644087,0.786452,62377.366975,37.752500,-118.552500,2332.000000
337.75,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
337.875,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.125,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.25,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.375,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.5,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.625,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.75,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
338.875,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
339,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
339.125,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
339.25,332.761197,0.767194,149.262609,37.234444,-118.284167,1215.000000
339.375,339.384295,0.552956,52685.643778,37.677222,-118.493611,1909.000000
339.5,339.515592,0.560037,70867.372942,37.830833,-118.565000,2245.000000
339.625,339.727519,0.577778,73041.260957,37.850000,-118.570833,2310.000000
339.75,339.831952,0.613816,73190.149028,37.851667,-118.570000,2359.000000
339.875,339.993688,0.628363,73114.310818,37.851667,-118.567500,2376.000000
340,340.047675,0.626424,73088.975394,37.851667,-118.566667,2373.000000
340.125,340.130885,0.606679,72951.117617,37.850833,-118.565000,2345.000000
340.25,340.263996,0.582540,72987.317986,37.851667,-118.563333,2315.000000
340.375,340.391934,0.558493,73222.932768,37.854167,-118.562500,2289.000000
340.5,340.500052,0.518543,73172.379396,37.854167,-118.560833,2237.000000
340.625,340.634055,0.508877,74093.170633,37.862500,-118.562500,2242.000000
340.75,340.764837,0.480495,74130.797884,37.863333,-118.560833,2206.000000
340.875,340.889193,0.468648,74368.163187,37.865833,-118.560000,2195.000000
341,341.012754,0.462240,74606.013555,37.868333,-118.559167,2191.000000
341.125,341.181614,0.440464,75018.823512,37.872500,-118.558333,2170.000000
341.25,341.355608,0.438422,74549.765237,37.869167,-118.554167,2159.000000
341.375,341.499163,0.457378,75561.366034,37.878333,-118.555833,2202.000000
341.5,341.566299,0.466601,75824.674914,37.880833,-118.555833,2219.000000
341.625,341.729431,0.478882,76240.455460,37.885000,-118.555000,2243.000000
341.75,341.860474,0.516301,76768.421043,37.890000,-118.555000,2303.000000
341.875,341.934063,0.528782,76833.653367,37.890833,-118.554167,2321.000000
342,342.11752,0.553032,60987.718670,37.755833,-118.495833,2053.000000
342.125,342.224418,0.585429,61340.492885,37.759167,-118.495833,2094.000000
342.25,342.31464,0.600247,60920.879785,37.755833,-118.493333,2102.000000
342.375,342.380444,0.607226,60898.588138,37.755833,-118.492500,2109.000000
342.5,342.578148,0.615941,60831.947926,37.755833,-118.490000,2117.000000
342.625,342.710191,0.621441,60787.921355,37.755833,-118.488333,2122.000000
342.75,342.865447,0.629733,61318.119166,37.760833,-118.488333,2141.000000
342.875,342.99664,0.637059,61274.841815,37.760833,-118.486667,2148.000000
343,343.062306,0.648672,61253.496705,37.760833,-118.485833,2160.000000
343.125,343.228663,0.661204,61586.358025,37.764167,-118.485000,2180.000000
343.25,343.359534,0.674089,61544.106162,37.764167,-118.483333,2193.000000
343.375,343.384342,0.672434,61632.686720,37.765000,-118.483333,2193.000000
343.5,343.515221,0.633225,61589.674349,37.765000,-118.481667,2150.000000
343.625,343.63854,0.594290,61259.966340,37.762500,-118.479167,2102.000000
343.75,343.760411,0.553168,61702.953878,37.766667,-118.479167,2066.000000
343.875,343.986937,0.556249,62017.292723,37.770000,-118.477500,2075.000000
344,344.028446,0.538645,61907.650585,37.769167,-118.476667,2054.000000
344.125,344.159161,0.526347,61866.854116,37.769167,-118.475000,2040.000000
344.25,344.297517,0.456036,80676.377802,37.932500,-118.531667,2295.000000
344.375,344.473092,0.472684,88874.134352,38.004167,-118.554167,2480.000000
344.5,344.596058,0.477307,89013.085296,38.005833,-118.552500,2490.000000
344.625,344.657396,0.477038,89082.630616,38.006667,-118.551667,2491.000000
344.75,344.86221,0.489336,82470.829827,37.950000,-118.528333,2377.000000
344.875,344.911326,0.490294,82451.566738,37.950000,-118.527500,2378.000000
345,345.124313,0.494899,87831.052694,37.997500,-118.540000,2493.000000
345.125,345.201618,0.499273,87991.053542,37.999167,-118.539167,2503.000000
345.25,345.288075,0.500835,81635.984510,37.944167,-118.519167,2377.000000
345.375,345.45414,0.485356,81381.805589,37.942500,-118.515833,2350.000000
345.5,345.617522,0.494759,82277.657048,37.950833,-118.515833,2381.000000
345.625,345.716354,0.503620,82241.286553,37.950833,-118.514167,2393.000000
345.75,345.864767,0.505768,82186.863224,37.950833,-118.511667,2395.000000
345.875,345.880656,0.501041,82276.417209,37.951667,-118.511667,2390.000000
346,346.11958,0.492012,86673.198456,37.990833,-118.520000,2465.000000
346.125,346.151764,0.492794,86565.693832,37.990000,-118.519167,2464.000000
346.25,346.373746,0.485346,83623.991312,37.965000,-118.507500,2394.000000
346.375,346.495385,0.485235,87771.190361,38.001667,-118.516667,2477.000000
346.5,346.617762,0.500229,83538.051444,37.965000,-118.503333,2414.000000
